Tweet ID,User Name,Text,Created At,Hashtags Count,Reply Count,User Followers,User Following,User Verified,Retweets,Likes,Replies,Quotes,Community Notice,Full Text,Place,View Count,Is The Tweet Is a Quote
1905900716176367632,vivi,why txt and lesserafim are the same groups just the opposite gender: a thread 🧵 https://t.co/Knud9GrbZb,Sat Mar 29 08:31:55 +0000 2025,0,11,989,760,False,484,4512,11,64,,why txt and lesserafim are the same groups just the opposite gender: a thread 🧵 https://t.co/Knud9GrbZb,,113136,False
1905998403403653415,nat ☆彡,as soon as they showed le sserafim on their video call with their vocal coach after week 1 of coachella i lost it.. you can literally see in their faces how the girls started the doubt themselves.. i can’t do this https://t.co/uG7sBsOFCc,Sat Mar 29 15:00:05 +0000 2025,0,3,2659,490,False,164,1170,3,23,,as soon as they showed le sserafim on their video call with their vocal coach after week 1 of coachella i lost it.. you can literally see in their faces how the girls started the doubt themselves.. i can’t do this https://t.co/uG7sBsOFCc,,12830,False
1905379305934160028,kpop moments that could kill a sapphic,Solar (Mamamoo) https://t.co/irPQCEsNdz,Thu Mar 27 22:00:01 +0000 2025,0,9,279666,492,False,603,3548,9,50,,Solar (Mamamoo) https://t.co/irPQCEsNdz,,44465,False
1905542676704829923,mël,not putting Mamamoo and especially Solar is definitely a choice https://t.co/uSkffAbksC,Fri Mar 28 08:49:12 +0000 2025,0,2,3054,243,False,75,460,2,0,,not putting Mamamoo and especially Solar is definitely a choice https://t.co/uSkffAbksC,,9373,True
1905937987445076238,마마무(MAMAMOO),"[#문별]

Moon Byul 1st World Tour 
[MUSEUM : an epic of starlit] 
IN NORTH AMERICA - Charlotte,
Chicago, Montreal, Boston Behind

🔗 https://t.co/MpCNZXk01H

#마마무 #MoonByul #Starlit_of_Muse 
#Starlit_of_Twinkle 
#MUSEUM_an_epic_of_starlit 
#MoonByul1stWorldTour https://t.co/VXoMr9jd83",Sat Mar 29 11:00:01 +0000 2025,7,1,2410853,9,False,544,1464,1,16,,"[#문별]

Moon Byul 1st World Tour 
[MUSEUM : an epic of starlit] 
IN NORTH AMERICA - Charlotte,
Chicago, Montreal, Boston Behind

🔗 https://t.co/MpCNZXk01H

#마마무 #MoonByul #Starlit_of_Muse 
#Starlit_of_Twinkle 
#MUSEUM_an_epic_of_starlit 
#MoonByul1stWorldTour https://t.co/VXoMr9jd83",,19693,False
1906017256103981123,TOP 100,"HWASA (MAMAMOO) is nominee for the TOP 200 – Most Handsome &amp; Beautiful Faces in K-POP!

🔗 VOTE: https://t.co/2RuxcQs0r2 https://t.co/AXHyHL0ekr",Sat Mar 29 16:15:00 +0000 2025,0,0,366524,0,False,1,14,0,0,,"HWASA (MAMAMOO) is nominee for the TOP 200 – Most Handsome &amp; Beautiful Faces in K-POP!

🔗 VOTE: https://t.co/2RuxcQs0r2 https://t.co/AXHyHL0ekr",,2227,False
1905242501881229692,silver swan saw mamamoo 🍉,"did someone say mememoo 

https://t.co/l5pnzX3kOs",Thu Mar 27 12:56:24 +0000 2025,0,1,4725,411,False,342,1426,1,20,,"did someone say mememoo 

https://t.co/l5pnzX3kOs",,35216,True
1905771245121249772,Move,"250329 출국 프리뷰
 
앞머리잘랐햄💙

#마마무 #문별 #MAMAMOO #MOONBYUL https://t.co/7QXN4GbK0R",Fri Mar 28 23:57:27 +0000 2025,4,0,47191,5,False,225,712,0,9,,"250329 출국 프리뷰
 
앞머리잘랐햄💙

#마마무 #문별 #MAMAMOO #MOONBYUL https://t.co/7QXN4GbK0R",,10374,False
1904027896974549143,TOP 100,"TOP 200 – FEMALE IDOLS

#93 MOONBYUL (MAMAMOO)

Congratulations! 🎉 https://t.co/zGpOvDFObF",Mon Mar 24 04:30:00 +0000 2025,0,0,366524,0,False,236,1538,0,5,,"TOP 200 – FEMALE IDOLS

#93 MOONBYUL (MAMAMOO)

Congratulations! 🎉 https://t.co/zGpOvDFObF",,31269,False
1905081536682037712,ria ༊*·˚ SEEING 2NE1 | COLD,"solar from mamamoo is a need too
https://t.co/s8PP7QvUZJ",Thu Mar 27 02:16:47 +0000 2025,0,0,743,953,False,74,415,0,0,,"solar from mamamoo is a need too
https://t.co/s8PP7QvUZJ",,5646,True
1904513785764671783,DragonKazoo77,"Just learned that MAMAMOO Solar FACE album both versions also appear in Playboi Carti EVIL J0RDAN MV, which was released on 240115 https://t.co/bqTwoQNiLB",Tue Mar 25 12:40:45 +0000 2025,0,1,3005,860,False,80,236,1,19,,"Just learned that MAMAMOO Solar FACE album both versions also appear in Playboi Carti EVIL J0RDAN MV, which was released on 240115 https://t.co/bqTwoQNiLB",,7293,False
1904402867559219517,TOP 100,"TOP 200 – FEMALE IDOLS

#42 WHEEIN (MAMAMOO)

Congratulations! 🎉 https://t.co/AAhqP3YRnX",Tue Mar 25 05:20:00 +0000 2025,0,7,366524,0,False,452,2799,7,19,,"TOP 200 – FEMALE IDOLS

#42 WHEEIN (MAMAMOO)

Congratulations! 🎉 https://t.co/AAhqP3YRnX",,100024,False
1904745125974282681,kpop moments that could kill a sapphic,Hwasa (Mamamoo) https://t.co/BXeaLwODpe,Wed Mar 26 04:00:01 +0000 2025,0,1,279666,492,False,395,3085,1,7,,Hwasa (Mamamoo) https://t.co/BXeaLwODpe,,44464,False
1904911223809880563,마마무(MAMAMOO),"[#솔라]

2nd Single Album [WANT]

❤CONCEPT PHOTO🩵

2025.04.02 6PM (KST) RELEASE✔

#마마무 #Solar #WANT https://t.co/NZgrXMfzHk",Wed Mar 26 15:00:01 +0000 2025,4,45,2410853,9,False,2011,5307,45,120,,"[#솔라]

2nd Single Album [WANT]

❤CONCEPT PHOTO🩵

2025.04.02 6PM (KST) RELEASE✔

#마마무 #Solar #WANT https://t.co/NZgrXMfzHk",,82052,False
1903824073236607242,마마무(MAMAMOO),"[#솔라]

솔라 (Solar) 2nd Single Album 
[WANT]

◽ Character Poster #2 ◽
🌂 Secret Partner 🌂

2025.04.02 6PM (KST) RELEASE✔

#마마무 #Solar #WANT https://t.co/kf3nudVBWj",Sun Mar 23 15:00:05 +0000 2025,4,60,2410853,9,False,2011,5337,60,126,,"[#솔라]

솔라 (Solar) 2nd Single Album 
[WANT]

◽ Character Poster #2 ◽
🌂 Secret Partner 🌂

2025.04.02 6PM (KST) RELEASE✔

#마마무 #Solar #WANT https://t.co/kf3nudVBWj",,75010,False
1905851607599792422,Ly 리 ❖ HWASA in DC D-DAY🧡🐹🐰🐶,"[ment after Mother Medley and before Road] 

🦁: This is Hwasa 

🧡: ITS HWASA, BITCH !! 🗣️🗣️

🦁: Yeah! That’s right 

😂😂 like idol like fans 

#HWASA_Twits_NA #HWASAinDC #HWASA #화사 #마마무 #MAMAMOO https://t.co/Db9fU9raJz",Sat Mar 29 05:16:46 +0000 2025,6,0,1158,643,False,78,268,0,5,,"[ment after Mother Medley and before Road] 

🦁: This is Hwasa 

🧡: ITS HWASA, BITCH !! 🗣️🗣️

🦁: Yeah! That’s right 

😂😂 like idol like fans 

#HWASA_Twits_NA #HWASAinDC #HWASA #화사 #마마무 #MAMAMOO https://t.co/Db9fU9raJz",,3300,False
1905273614024290367,마마무(MAMAMOO),"[#솔라]

2nd Single Album [WANT]

🤍CONCEPT PHOTO🖤

2025.04.02 6PM (KST) RELEASE✔

#마마무 #Solar #WANT https://t.co/1LFXuk1z1n",Thu Mar 27 15:00:02 +0000 2025,4,71,2410853,9,False,2075,5520,71,308,,"[#솔라]

2nd Single Album [WANT]

🤍CONCEPT PHOTO🖤

2025.04.02 6PM (KST) RELEASE✔

#마마무 #Solar #WANT https://t.co/1LFXuk1z1n",,117821,False
1902721874917834760,GG Anniversaries,"2 years ago today, MAMAMOO+ released ‘Chico malo’

https://t.co/OCK1hMGYlb",Thu Mar 20 14:00:20 +0000 2025,0,0,12420,9,False,484,1275,0,73,,"2 years ago today, MAMAMOO+ released ‘Chico malo’

https://t.co/OCK1hMGYlb",,41340,False
1905449118022902038,Shelby,aze gag because it’s such a mamamoo-core song with the corny jokes 😭 also how unserious the choreo is https://t.co/JHmF9WNyrb,Fri Mar 28 02:37:25 +0000 2025,0,3,187,242,False,140,784,3,5,,aze gag because it’s such a mamamoo-core song with the corny jokes 😭 also how unserious the choreo is https://t.co/JHmF9WNyrb,,12222,True
1905481932915572779,Daily MAMAMOO Songs,mumumumuch - MAMAMOO (2021) https://t.co/BQYKDEhKSE,Fri Mar 28 04:47:49 +0000 2025,0,0,53,2,False,162,653,0,14,,mumumumuch - MAMAMOO (2021) https://t.co/BQYKDEhKSE,,8787,False
1905621002291478556,GG Anniversaries,"2 years ago today, MAMAMOO+ released their 1st Single Album ‘ACT 1, SCENE 1’ with title track ‘GGBB’

https://t.co/bPnLBw29qu",Fri Mar 28 14:00:26 +0000 2025,0,0,12420,9,False,389,1164,0,63,,"2 years ago today, MAMAMOO+ released their 1st Single Album ‘ACT 1, SCENE 1’ with title track ‘GGBB’

https://t.co/bPnLBw29qu",,26735,False
1905218240202100756,About Music,Happy 31st birthday to the amazing Jackson GOT7! https://t.co/5ycVHTWliY,Thu Mar 27 11:20:00 +0000 2025,0,146,301754,426,False,4678,32355,146,822,,Happy 31st birthday to the amazing Jackson GOT7! https://t.co/5ycVHTWliY,,471162,False
1905278683490689158,Kpop Charts,Happy 31st birthday to JACKSON of GOT7! https://t.co/eFoOttQyRQ,Thu Mar 27 15:20:11 +0000 2025,0,70,677945,79,False,4228,20359,70,335,,Happy 31st birthday to JACKSON of GOT7! https://t.co/eFoOttQyRQ,,299304,False
1905148621395513589,Atty. Jay B ❄️🐍,GOT7 members at the age of 30: 🤸‍♂️ https://t.co/Sf64Tco3Vt,Thu Mar 27 06:43:21 +0000 2025,0,3,17764,918,False,489,3237,3,28,,GOT7 members at the age of 30: 🤸‍♂️ https://t.co/Sf64Tco3Vt,,34492,False
1905603146723754032,❄️,"Jackson talking about Got7 comeback!

“Recently we released an album, it was chill as fuck because we don’t have a label… we don’t have the big corporate system… we’re just chilling… we’re brothers”

Love how Got7 no longer are under a corporate management like Jackson said! https://t.co/BRkDKrlCUo",Fri Mar 28 12:49:29 +0000 2025,0,5,3980,2573,False,2987,21602,5,141,,"Jackson talking about Got7 comeback!

“Recently we released an album, it was chill as fuck because we don’t have a label… we don’t have the big corporate system… we’re just chilling… we’re brothers”

Love how Got7 no longer are under a corporate management like Jackson said! https://t.co/BRkDKrlCUo",,313045,False
1906020487127535911,queencard👑💕,"GOT7 BamBam mentioned #MINNIE during a magazine interview as one of the people who gave him strength, as she was the one who helped him when he was really struggling🥺

#มินนี่ #민니 #GIDLE #여자아이들 https://t.co/fmhAh3A7cR",Sat Mar 29 16:27:50 +0000 2025,5,1,6217,1007,False,153,612,1,11,,"GOT7 BamBam mentioned #MINNIE during a magazine interview as one of the people who gave him strength, as she was the one who helped him when he was really struggling🥺

#มินนี่ #민니 #GIDLE #여자아이들 https://t.co/fmhAh3A7cR",,8797,False
1904881063585108306,𝐣𝐨𝐲𝐜𝐞,"#GOT7 is nominated at the the 34th Seoul Music Awards for the following categories:

- Main Prize
- Korean Wave Award
- K-Pop World Choice - Group

📍 Main Voting Round 1: 3/24 PM 12:00 - 4/12 (KST)
📍 Main Voting Round 2 : 4/21 PM 12:00 - 5/10 (KST)

[Voting Guide] 10 votes per https://t.co/YJTRpCtVxB",Wed Mar 26 13:00:11 +0000 2025,1,8,44430,385,False,2285,3769,8,124,,"#GOT7 is nominated at the the 34th Seoul Music Awards for the following categories:

- Main Prize
- Korean Wave Award
- K-Pop World Choice - Group

📍 Main Voting Round 1: 3/24 PM 12:00 - 4/12 (KST)
📍 Main Voting Round 2 : 4/21 PM 12:00 - 5/10 (KST)

[Voting Guide] 10 votes per day (1 vote = 50 Gold Hearts 💛)

[Voting Policy]
- The official voting for the 34th Seoul Music Awards will take place on the official voting app ""K-POP SEOUL"" and affiliated platforms ""my1pick"" and ""Fandom Chart"".
- Each vote grants 1 point, and a maximum of 10 votes per day can be cast (up to 10 votes per category).
- Votes collected in Round 1 and Round 2 will be counted separately and reflected equally in determining the final winners after voting ends.

[Judging Criteria for the 34th Seoul Music Awards]
- Expert panel & Seoul Music Awards Organizing Committee (40%)
- Selection process : Panel & committee formation > Nominee selection > First screening > Second screening
- Album/Digital Sales (30%) : Sales data from January 2024 to March 2025 (Data provided by Circle Chart)
- Mobile Voting (30%) Categories : Main Award, Rookie Award, Ballad Award, R&B/Hip-Hop Award, OST Award, Trot Award
- Mobile Voting (100%) Categories : Popularity Award, Hallyu Special Award, K-POP SEOUL CHOICE (Group/Solo)",,97825,False
1904553058979533267,ꉂ( ˃ᴗ˂ )ᵎᵎᵎ 작은 진영 ㅍㅅㅍ *･˚✿꙳. യ•,"when GOT7 gives you tangerines~🍊

#GOT7 #갓세븐 #IGOT7 @GOT7Official https://t.co/2Nc2ee9Twc",Tue Mar 25 15:16:48 +0000 2025,3,21,12126,298,False,1393,5204,21,191,,"when GOT7 gives you tangerines~🍊

#GOT7 #갓세븐 #IGOT7 @GOT7Official https://t.co/2Nc2ee9Twc",,88531,False
1904226655574302801,About Music,"GOT7's Jackson Wang tells about being caught dating when he was a trainee:

""why can't you allow true love?"" https://t.co/r3YJR37p9g",Mon Mar 24 17:39:48 +0000 2025,0,55,301754,426,False,1667,13197,55,227,,"GOT7's Jackson Wang tells about being caught dating when he was a trainee:

""why can't you allow true love?"" https://t.co/r3YJR37p9g",,382014,False
1905676474733953464,Ken ❄️,"the kpop boy group holy trinity back in the day was in fact got7, bts and exo. argue with ya mama not me 🤷🏾‍♀️",Fri Mar 28 17:40:51 +0000 2025,0,14,595,665,False,401,2610,14,59,,"the kpop boy group holy trinity back in the day was in fact got7, bts and exo. argue with ya mama not me 🤷🏾‍♀️",,35964,False
1904116688356086198,✩,"""The members are so pure. That's so real. So if I ever have a schedule for GOT7, I would cancel all my individual ones and come""

🥺🥺🥺 Jackson 😭🥺 https://t.co/s9eZz2b9v4",Mon Mar 24 10:22:49 +0000 2025,0,1,23702,681,False,2164,13809,1,168,,"""The members are so pure. That's so real. So if I ever have a schedule for GOT7, I would cancel all my individual ones and come""

🥺🥺🥺 Jackson 😭🥺 https://t.co/s9eZz2b9v4",,207763,False
1905307447230894115,Pop Core,"Happy 31st Birthday to the talented, dazzlingly charismatic, remarkably passionate, and fantastically awesome JACKSON WANG of GOT7! https://t.co/WrXAigpdeQ",Thu Mar 27 17:14:28 +0000 2025,0,14,34309,3035,False,969,4283,14,27,,"Happy 31st Birthday to the talented, dazzlingly charismatic, remarkably passionate, and fantastically awesome JACKSON WANG of GOT7! https://t.co/WrXAigpdeQ",,58247,False
1905200172088615423,ten,"list of senior male idols xdinary heroes have showered with their brrr kisses:

- got7 youngjae
- day6 young k
- kim jaejoong [🆕] https://t.co/730eSp4buf",Thu Mar 27 10:08:12 +0000 2025,0,2,21184,922,False,603,2147,2,106,,"list of senior male idols xdinary heroes have showered with their brrr kisses:

- got7 youngjae
- day6 young k
- kim jaejoong [🆕] https://t.co/730eSp4buf",,54016,True
1905273608647184788,TOP 100,Happy 31st birthday to GOT7's JACKSON! 🥳🎉 https://t.co/uxN7yeUJH9,Thu Mar 27 15:00:01 +0000 2025,0,5,366522,0,False,805,4082,5,12,,Happy 31st birthday to GOT7's JACKSON! 🥳🎉 https://t.co/uxN7yeUJH9,,38936,False
1903326816464498892,❄️,Got7 got 7 visuals!! 🔥 https://t.co/gFSVn6JJTF,Sat Mar 22 06:04:09 +0000 2025,0,3,3980,2573,False,2909,6257,3,25,,Got7 got 7 visuals!! 🔥 https://t.co/gFSVn6JJTF,,81039,False
1904109524413489593,OT7Ahga Int Fanclub,"""Me and Mark almost got cut. But JAY B and Jinyoung went to the director and said ""If they get cut off we will quit too""

🥹💚 

#JacksonWang #GOT7 @JacksonWang852 @GOT7Official 😺 https://t.co/OnOW12UBKQ",Mon Mar 24 09:54:21 +0000 2025,2,7,38920,120,False,2917,9524,7,384,,"""Me and Mark almost got cut. But JAY B and Jinyoung went to the director and said ""If they get cut off we will quit too""

🥹💚 

#JacksonWang #GOT7 @JacksonWang852 @GOT7Official 😺 https://t.co/OnOW12UBKQ",,337933,False
1904133095311233276,✵SVTXT✵ 짱하오~짱,"NOT JACKSON SAYING HE DIDNT KNEW ZHANG HAO WAS CHINESE AT FIRST AND THEY KEPT TALKING IN KOREAN...hao's korean is fluent i guess to trick people😭😭😭😭they mentioned hao setting his pic with got7 as wallpaper lol successful aghase fr😭👏🏻👏🏻👏🏻
https://t.co/WXR12DnuuN",Mon Mar 24 11:28:01 +0000 2025,0,1,1214,98,False,509,4859,1,20,,"NOT JACKSON SAYING HE DIDNT KNEW ZHANG HAO WAS CHINESE AT FIRST AND THEY KEPT TALKING IN KOREAN...hao's korean is fluent i guess to trick people😭😭😭😭they mentioned hao setting his pic with got7 as wallpaper lol successful aghase fr😭👏🏻👏🏻👏🏻
https://t.co/WXR12DnuuN",,132206,False
1903427801837142463,Emily love Enhypen and Got7,"Jungwon wreck all engenes tonight!!
Who feel the same???? https://t.co/Ga7qUZxzV1",Sat Mar 22 12:45:26 +0000 2025,0,8,793,468,False,1294,6429,8,81,,"Jungwon wreck all engenes tonight!!
Who feel the same???? https://t.co/Ga7qUZxzV1",,133672,False
1904326094884663770,𝐣𝐨𝐲𝐜𝐞,"ARENA HOMME+Korea April 2025

#Jinyoung #진영 @JINYOUNG #GOT7 https://t.co/NT0hOuYPRT",Tue Mar 25 00:14:56 +0000 2025,3,6,44430,385,False,2091,6185,6,145,,"ARENA HOMME+Korea April 2025

#Jinyoung #진영 @JINYOUNG #GOT7 https://t.co/NT0hOuYPRT",,107653,False
1904196248426430869,BoysLove Hub ENG,"🏳️‍🌈 BI KING! When asked if he had a girlfriend, Jackson Wang from #GOT7 said: “No girlfriend, no boyfriend.” https://t.co/Cybl4U4Am0",Mon Mar 24 15:38:58 +0000 2025,1,6,13429,294,False,212,2300,6,42,,"🏳️‍🌈 BI KING! When asked if he had a girlfriend, Jackson Wang from #GOT7 said: “No girlfriend, no boyfriend.” https://t.co/Cybl4U4Am0",,76106,False
1905942752388661309,ENHYPEN,"☕️
#ENHYPEN #ENGENE #SUNGHOON https://t.co/twsD2E8r7x",Sat Mar 29 11:18:57 +0000 2025,3,3809,13370149,8,False,29956,87038,3809,3431,,"☕️
#ENHYPEN #ENGENE #SUNGHOON https://t.co/twsD2E8r7x",,778471,False
1905968221922152764,ENHYPEN OFFICIAL,"ENHYPEN JAY
Cover &lt;Always (1995 Wembley ver.)&gt;
Special Photo 📸

(https://t.co/0IkAXWOTYj)

#JAY #제이 #ENHYPEN #엔하이픈
#Cover #Always https://t.co/CEZNMdqlJk",Sat Mar 29 13:00:09 +0000 2025,6,269,7700649,6,False,8269,24442,269,567,,"ENHYPEN JAY
Cover &lt;Always (1995 Wembley ver.)&gt;
Special Photo 📸

(https://t.co/0IkAXWOTYj)

#JAY #제이 #ENHYPEN #엔하이픈
#Cover #Always https://t.co/CEZNMdqlJk",,227520,False
1905581923768156268,tyn,"“ARE YOU PROUD OF ENHYPEN JAY??”

😭         😭     😭😭😭    😭😭😭
    😭  😭        😭               😭
       😭            😭😭           😭😭😭  
       😭            😭                            😭
       😭            😭😭😭     😭😭😭 https://t.co/aXEyESEBOx",Fri Mar 28 11:25:09 +0000 2025,0,15,7947,796,False,7796,23971,15,236,,"“ARE YOU PROUD OF ENHYPEN JAY??”

😭         😭     😭😭😭    😭😭😭
    😭  😭        😭               😭
       😭            😭😭           😭😭😭  
       😭            😭                            😭
       😭            😭😭😭     😭😭😭 https://t.co/aXEyESEBOx",,166784,False
1905573646698954931,About Music,"ENHYPEN's Jay releases a cover of Always by Bon Jovi.
https://t.co/ZlC62JL4cL",Fri Mar 28 10:52:15 +0000 2025,0,490,301759,426,False,12862,37726,490,4338,,"ENHYPEN's Jay releases a cover of Always by Bon Jovi.
https://t.co/ZlC62JL4cL",,3255842,False
1905644358478504093,g ̆̈mi,i feel cocky today and I’m gonna spill the truth and my opinion. Do I think Enhypen are the best dancers in kpop? Yes. Do I think Enhypen has the best music and discography in Kpop? Yes. Do I think that they will become one of the biggest? YES. https://t.co/5oTriQBfhv,Fri Mar 28 15:33:14 +0000 2025,0,16,710,646,False,366,1603,16,11,,i feel cocky today and I’m gonna spill the truth and my opinion. Do I think Enhypen are the best dancers in kpop? Yes. Do I think Enhypen has the best music and discography in Kpop? Yes. Do I think that they will become one of the biggest? YES. https://t.co/5oTriQBfhv,,13646,False
1905443060986905067,Moon,ENHYPEN for ELLE Korea https://t.co/dcWyFfsIqW,Fri Mar 28 02:13:21 +0000 2025,0,4,47030,759,False,2237,13140,4,26,,ENHYPEN for ELLE Korea https://t.co/dcWyFfsIqW,,165668,False
1905968981674009067,ENHYPEN WEVERSE,"[PHOTO] 250329

ENHYPEN JAY Cover &lt;Always (1995 Wembley ver.)&gt; Special Photo 📸

(1/3)

@ENHYPEN_members @ENHYPEN #ENHYPEN #엔하이픈 #JAY #제이 https://t.co/bOv6Pm2cn3",Sat Mar 29 13:03:11 +0000 2025,4,27,1319502,16,False,2850,8893,27,299,,"[PHOTO] 250329

ENHYPEN JAY Cover &lt;Always (1995 Wembley ver.)&gt; Special Photo 📸

(1/3)

@ENHYPEN_members @ENHYPEN #ENHYPEN #엔하이픈 #JAY #제이 https://t.co/bOv6Pm2cn3",,123444,False
1904444897350041975,jem | fan account,"ENHYPEN DID ENHA ENHA ENHA ENHA ENHA ENHA HYPEN IN 2025 IM CRYING SOBBING SCREAMING 

https://t.co/oXQNR9xLeb",Tue Mar 25 08:07:01 +0000 2025,0,5,3361,696,False,3807,12293,5,210,,"ENHYPEN DID ENHA ENHA ENHA ENHA ENHA ENHA HYPEN IN 2025 IM CRYING SOBBING SCREAMING 

https://t.co/oXQNR9xLeb",,87438,False
1904713600364671443,ENHYPEN BASE,"The harmonization between Ni-ki, Sunoo and Heeseung during Orange Flower (You Complete Me) is so beautiful. Their vocals are perfect 

https://t.co/dIX06ZPqtI",Wed Mar 26 01:54:44 +0000 2025,0,1,5949,7,False,1184,5849,1,32,,"The harmonization between Ni-ki, Sunoo and Heeseung during Orange Flower (You Complete Me) is so beautiful. Their vocals are perfect 

https://t.co/dIX06ZPqtI",,58756,False
1905981471237566609,ENHYPEN WEVERSE,"[ #정원's Post ] 250329

#JUNGWON

@ENHYPEN_members @ENHYPEN #ENHYPEN #엔하이픈 https://t.co/uSrR956WuI",Sat Mar 29 13:52:48 +0000 2025,4,79,1319502,16,False,3237,10513,79,305,,"[ #정원's Post ] 250329

#JUNGWON

@ENHYPEN_members @ENHYPEN #ENHYPEN #엔하이픈 https://t.co/uSrR956WuI",,99801,False
1905563398655574098,riri,"his vocals ohmygod this man never fails to impress

#ENHYPEN_JAY #JAY #제이 https://t.co/ypI342Bs4S",Fri Mar 28 10:11:32 +0000 2025,3,62,85866,968,False,4159,10105,62,606,,"his vocals ohmygod this man never fails to impress

#ENHYPEN_JAY #JAY #제이 https://t.co/ypI342Bs4S",,147655,False
1903647277148733518,ENHYPEN BASE,"#SUNGHOON's video at Golden Wave is getting attention because of not noticing he was on the screen (such a cutie) 

https://t.co/fNllUeEXzC",Sun Mar 23 03:17:33 +0000 2025,1,3,5949,7,False,3170,15871,3,219,,"#SUNGHOON's video at Golden Wave is getting attention because of not noticing he was on the screen (such a cutie) 

https://t.co/fNllUeEXzC",,193027,False
1905981647264313410,jay best boy,ENHYPEN’s ROCKST★R https://t.co/aEp78Ve1ZK,Sat Mar 29 13:53:30 +0000 2025,0,2,41343,515,False,1484,4140,2,19,,ENHYPEN’s ROCKST★R https://t.co/aEp78Ve1ZK,,31563,False
1903651698096361948,พี่โฟล์ค :),"250322 HQ  Good boy 🥺💕
#ENHYPEN #엔하이픈 
#JAKE #심재윤 #제이크 #ジェイク
#GoldenWaveinBangkok2025
#WelcomeENHYPENtoThailand https://t.co/UQLnodPXJ9",Sun Mar 23 03:35:07 +0000 2025,8,0,17286,195,False,944,2579,0,17,,"250322 HQ  Good boy 🥺💕
#ENHYPEN #엔하이픈 
#JAKE #심재윤 #제이크 #ジェイク
#GoldenWaveinBangkok2025
#WelcomeENHYPENtoThailand https://t.co/UQLnodPXJ9",,40841,False
1906087490303180857,ENHYPEN BASE,"ENHYPEN will be at ""Jimmy Kimmel Live!"" on April 10th. https://t.co/uV5KnJL2GY",Sat Mar 29 20:54:05 +0000 2025,0,12,5949,7,False,475,1715,12,232,,"ENHYPEN will be at ""Jimmy Kimmel Live!"" on April 10th. https://t.co/uV5KnJL2GY",,18167,False
1905564415480791459,mai ✴︎,"the whole timeline went completely SILENT for seven minutes. jay, this cover is a masterpiece and a testament to your vocal and guitar talent

#ENHYPEN_JAY #JAY #엔하이픈_제이 #제이 #ジェイ #ENHYPEN #엔하이픈 https://t.co/aVRvTkfVlB",Fri Mar 28 10:15:34 +0000 2025,7,0,7104,1580,False,1419,3295,0,53,,"the whole timeline went completely SILENT for seven minutes. jay, this cover is a masterpiece and a testament to your vocal and guitar talent

#ENHYPEN_JAY #JAY #엔하이픈_제이 #제이 #ジェイ #ENHYPEN #엔하이픈 https://t.co/aVRvTkfVlB",,40428,False
1905748739731710182,france🩵,"Receiving a sponsorship from Gibson for this cover is huge and amazing. Ahhh, the trust that this brand has in him. Same brand that his guitar icons have used and been using. 🥹 And JAY DELIVERED. 🥰

#JAY #제이 #ジェイ #엔하이픈_제이 #ENHYPEN_JAY #ENHYPEN https://t.co/INuxLiSP43",Fri Mar 28 22:28:01 +0000 2025,6,0,10560,130,False,487,1614,0,3,,"Receiving a sponsorship from Gibson for this cover is huge and amazing. Ahhh, the trust that this brand has in him. Same brand that his guitar icons have used and been using. 🥹 And JAY DELIVERED. 🥰

#JAY #제이 #ジェイ #엔하이픈_제이 #ENHYPEN_JAY #ENHYPEN https://t.co/INuxLiSP43",,14876,False
1905721467431694592,About Music,ENHYPEN's Sunoo donates 30 million won to support the victims of the wildfire. https://t.co/p13ZACTu5N,Fri Mar 28 20:39:39 +0000 2025,0,43,301759,426,False,1243,5553,43,24,,ENHYPEN's Sunoo donates 30 million won to support the victims of the wildfire. https://t.co/p13ZACTu5N,,58063,False
1905734254430150790,Sorry Ladies and Gentlemen,#Shownu has spent his 30s thus far doing moves that would have most people immediately collapsed on the floor (even Hyungwon had trouble at first). If being in your 30s means setting the standard for others to live up to then it sounds great 😜🐻💜#몬스타엑스 #MONSTAX #셔누 https://t.co/LHwjLkKO8b,Fri Mar 28 21:30:27 +0000 2025,4,1,469,341,False,29,123,1,1,,#Shownu has spent his 30s thus far doing moves that would have most people immediately collapsed on the floor (even Hyungwon had trouble at first). If being in your 30s means setting the standard for others to live up to then it sounds great 😜🐻💜#몬스타엑스 #MONSTAX #셔누 https://t.co/LHwjLkKO8b,,2578,False
1905600130369134960,몬스타엑스_MONSTA X,Chill하게 가는거야 #IM https://t.co/VFHTocTCI1,Fri Mar 28 12:37:30 +0000 2025,1,116,5062311,10,False,3642,14112,116,287,,Chill하게 가는거야 #IM https://t.co/VFHTocTCI1,,152981,False
1904476802401419658,몬스타엑스_MONSTA X,우리를 보석으로 만들어주셔서 감사합니다🙏  몬베베도 재밌게 봐주~~!! #주헌 https://t.co/J4RdKhBOYe,Tue Mar 25 10:13:47 +0000 2025,1,83,5062311,10,False,3197,12350,83,182,,우리를 보석으로 만들어주셔서 감사합니다🙏  몬베베도 재밌게 봐주~~!! #주헌 https://t.co/J4RdKhBOYe,,213002,False
1905591307927494740,몬스타엑스_MONSTA X,우리 몬베베도 늘 언제나 건강이 최고인거알지? #주헌 https://t.co/JW89gswsjh,Fri Mar 28 12:02:26 +0000 2025,1,121,5062311,10,False,2413,8950,121,159,,우리 몬베베도 늘 언제나 건강이 최고인거알지? #주헌 https://t.co/JW89gswsjh,,117077,False
